,location,total_sqft,bath,price,bhk
4576,Kaggadasapura,1485.0,2.0,70.0,3
4577,Kaggadasapura,1175.0,2.0,50.0,2
4580,Kaggadasapura,1105.0,2.0,39.5,2
4581,Kaggadasapura,1500.0,2.0,75.0,3
4582,Kaggadasapura,1400.0,2.0,68.0,3
4583,Kaggadasapura,1150.0,2.0,45.0,2
4585,Kaggalipura,700.0,1.0,38.0,1
4587,Kaggalipura,700.0,1.0,36.0,1
4588,Kaggalipura,950.0,2.0,48.0,2
4589,Kaggalipura,1000.0,2.0,60.0,2
4590,Kaggalipura,950.0,2.0,50.0,2
4591,Kaggalipura,950.0,2.0,47.0,2
4592,Kaggalipura,1150.0,2.0,62.0,3
4593,Kaggalipura,700.0,1.0,35.0,1
4596,Kaggalipura,950.0,2.0,45.0,2
4597,Kaggalipura,950.0,2.0,60.0,2
4598,Kaikondrahalli,1645.0,3.0,100.0,3
4599,Kaikondrahalli,1115.0,2.0,50.0,2
4600,Kaikondrahalli,1220.0,3.0,56.0,3
4601,Kaikondrahalli,1300.0,2.0,61.0,2
4602,Kaikondrahalli,1700.0,4.0,108.0,4
4603,Kaikondrahalli,1342.0,3.0,92.0,3
4604,Kaikondrahalli,1605.0,3.0,105.0,3
4605,Kaikondrahalli,1253.0,2.0,81.5,2
4606,Kaikondrahalli,991.0,2.0,64.0,2
4607,Kaikondrahalli,1250.0,2.0,78.0,2
4608,Kaikondrahalli,3381.0,6.0,225.0,6
4609,Kalena Agrahara,1200.0,2.0,50.0,2
4610,Kalena Agrahara,1804.0,3.0,120.0,3
4611,Kalena Agrahara,1425.0,2.0,70.0,3
4612,Kalena Agrahara,1325.0,2.0,76.0,2
4613,Kalena Agrahara,1450.0,2.0,85.0,3
4614,Kalena Agrahara,980.0,2.0,40.0,2
4615,Kalena Agrahara,1187.0,2.0,52.0,2
4616,Kalena Agrahara,800.0,2.0,30.0,2
4617,Kalena Agrahara,1565.0,3.0,78.0,3
4618,Kalena Agrahara,610.0,1.0,39.0,1
4619,Kalena Agrahara,1040.0,2.0,45.0,2
4620,Kalena Agrahara,1450.0,3.0,100.0,3
4621,Kalena Agrahara,1200.0,2.0,45.0,2
4622,Kalena Agrahara,1902.0,3.0,89.0,3
4623,Kalena Agrahara,800.0,2.0,40.0,2
4624,Kalena Agrahara,1222.0,2.0,48.0,2
4625,Kalena Agrahara,900.0,2.0,40.0,2
4626,Kalena Agrahara,1837.0,2.0,95.0,3
4627,Kalena Agrahara,1510.0,3.0,78.0,3
4628,Kalena Agrahara,1354.0,2.0,70.0,2
4629,Kalena Agrahara,1200.0,3.0,70.0,2
4630,Kalena Agrahara,1354.0,2.0,71.0,2
4631,Kalkere,856.0,2.0,40.0,2
4632,Kalkere,925.0,2.0,48.0,2
4633,Kalkere,925.0,2.0,51.0,2
4634,Kalkere,1147.0,2.0,54.0,2
4635,Kalkere,925.0,2.0,42.0,2
4636,Kalkere,1850.0,3.0,95.0,3
4637,Kalkere,925.0,2.0,55.0,2
4638,Kallumantapa,1050.0,2.0,50.0,2
4639,Kallumantapa,1054.0,2.0,53.0,2
4640,Kallumantapa,1255.0,2.0,65.0,2
4641,Kalyan nagar,1375.0,3.0,75.0,3
4642,Kalyan nagar,820.0,2.0,39.0,2
4643,Kalyan nagar,3800.0,5.0,300.0,4
4644,Kalyan nagar,1640.0,3.0,88.0,3
4646,Kalyan nagar,1080.0,2.0,73.0,2
4647,Kalyan nagar,2422.0,3.0,150.0,4
4648,Kalyan nagar,1280.0,2.0,48.0,2
4650,Kalyan nagar,1198.0,2.0,65.0,2
4651,Kalyan nagar,1250.0,2.0,65.0,2
4652,Kalyan nagar,1190.0,2.0,60.0,2
4653,Kalyan nagar,1086.0,2.0,44.5,2
4654,Kalyan nagar,2285.0,4.0,165.0,3
4655,Kalyan nagar,1100.0,2.0,70.0,2
4656,Kamakshipalya,1150.0,2.0,75.0,2
4657,Kamakshipalya,1155.0,2.0,60.0,3
4658,Kamakshipalya,1044.0,2.0,85.0,2
4659,Kamakshipalya,450.0,1.0,30.0,1
4660,Kamakya Layout,2750.0,6.0,200.0,6
4661,Kamala Nagar,1000.0,2.0,80.0,2
4662,Kamala Nagar,700.0,2.0,43.0,2
4663,Kamala Nagar,565.0,1.0,33.0,1
4664,Kambipura,883.0,2.0,45.0,2
4665,Kambipura,1082.0,2.0,56.0,3
4666,Kambipura,883.0,2.0,45.0,2
4668,Kambipura,883.0,2.0,39.0,2
4669,Kambipura,883.0,2.0,45.0,2
4670,Kambipura,883.0,2.0,39.0,2
4671,Kambipura,1082.0,2.0,55.0,3
4673,Kambipura,883.0,2.0,37.0,2
4674,Kambipura,883.0,2.0,44.0,2
4675,Kambipura,883.0,2.0,37.0,2
4678,Kambipura,883.0,2.0,39.0,2
4679,Kambipura,883.0,2.0,37.01,2
4680,Kambipura,883.0,2.0,39.0,2
4681,Kambipura,883.0,2.0,45.0,2
4682,Kambipura,883.0,2.0,39.0,2
4683,Kambipura,1082.0,2.0,55.0,3
4684,Kammagondahalli,1263.0,2.0,51.5,2
4685,Kammagondahalli,2700.0,7.0,110.0,6
4686,Kammagondahalli,1347.0,2.0,55.0,3
4687,Kammanahalli,2845.0,5.0,140.0,5
4688,Kammanahalli,1666.0,4.0,150.0,5
4689,Kammanahalli,700.0,1.0,59.0,1
4690,Kammanahalli,1200.0,2.0,80.0,2
4691,Kammanahalli,1100.0,2.0,60.0,2
4692,Kammanahalli,1200.0,1.0,81.0,2
4693,Kammanahalli,2900.0,4.0,200.0,4
4694,Kammanahalli,1200.0,3.0,80.0,2
4695,Kammasandra,1595.0,3.0,65.0,3
4696,Kammasandra,810.0,2.0,24.5,2
4697,Kammasandra,657.5,1.0,18.41,1
4698,Kammasandra,674.0,2.0,29.0,2
4699,Kammasandra,912.0,2.0,39.0,3
4700,Kammasandra,1156.0,2.0,32.0,2
4701,Kammasandra,870.0,2.0,24.0,2
4702,Kammasandra,990.0,2.0,31.5,2
4704,Kammasandra,930.0,2.0,25.0,2
4705,Kammasandra,992.0,2.0,25.79,2
4706,Kammasandra,1030.0,1.0,25.75,2
4708,Kammasandra,1015.0,2.0,37.0,2
4710,Kammasandra,1080.0,2.0,31.99,2
4711,Kammasandra,1415.0,2.0,60.0,2
4712,Kammasandra,1057.0,2.0,35.0,2
4713,Kammasandra,982.0,2.0,25.53,2
4714,Kammasandra,1500.0,3.0,65.0,3
4715,Kammasandra,985.0,2.0,40.5,2
4716,Kammasandra,940.0,2.0,35.0,2
4718,Kammasandra,610.0,1.0,18.5,1
4719,Kanaka Nagar,2479.13,3.0,215.0,3
4720,Kanaka Nagar,1365.0,3.0,99.0,3
4721,Kanaka Nagar,2274.24,4.0,160.0,3
4722,Kanaka Nagar,1600.0,4.0,90.0,4
4723,Kanakapura,1419.0,3.0,75.0,3
4724,Kanakapura,711.0,1.0,36.0,1
4725,Kanakapura,711.0,1.0,38.0,1
4726,Kanakapura,929.0,2.0,46.0,2
4727,Kanakapura,551.0,1.0,30.0,1
4728,Kanakapura,1020.0,2.0,42.83,2
4729,Kanakapura,1699.0,3.0,97.0,3
4730,Kanakapura,1130.0,2.0,45.2,2
4731,Kanakapura,1476.0,3.0,75.0,3
4732,Kanakapura,1295.0,2.0,64.0,2
4733,Kanakapura,1160.0,2.0,46.39,2
4734,Kanakapura,1277.0,2.0,55.0,2
4735,Kanakapura,1151.0,2.0,59.0,2
4736,Kanakapura,945.0,2.0,47.0,2
4737,Kanakapura,1254.0,2.0,70.0,3
4738,Kanakapura,2200.0,3.0,121.0,3
4739,Kanakapura,1340.0,2.0,65.0,2
4741,Kanakapura,1450.0,3.0,75.0,3
4742,Kanakapura,1130.0,2.0,45.2,2
4743,Kanakapura,1283.0,2.0,68.0,2
4744,Kanakapura,2130.0,4.0,120.0,4
4746,Kanakapura,938.0,1.0,50.0,1
4747,Kanakapura,825.0,1.0,35.475,1
4748,Kanakapura,1489.0,2.0,70.0,3
4749,Kanakapura,1477.0,2.0,69.5,3
4750,Kanakpura Road,700.0,2.0,36.0,2
4751,Kanakpura Road,1665.0,3.0,88.0,3
4752,Kanakpura Road,950.0,2.0,57.0,2
4753,Kanakpura Road,2250.0,4.0,110.0,4
4755,Kanakpura Road,525.0,1.0,26.0,1
4757,Kanakpura Road,525.0,2.0,21.53,1
4760,Kanakpura Road,525.0,1.0,27.25,1
4761,Kanakpura Road,1100.0,2.0,58.0,3
4762,Kanakpura Road,525.0,1.0,30.0,1
4764,Kanakpura Road,1339.0,2.0,75.0,2
4765,Kanakpura Road,1100.0,3.0,58.0,3
4766,Kanakpura Road,525.0,1.0,26.0,1
4768,Kanakpura Road,1843.0,3.0,95.84,3
4769,Kanakpura Road,1290.0,2.0,74.0,2
4771,Kanakpura Road,1665.0,3.0,86.58,3
4773,Kanakpura Road,1542.0,2.0,85.0,3
4774,Kanakpura Road,1300.0,2.0,69.0,3
4775,Kanakpura Road,900.0,2.0,46.0,2
4778,Kanakpura Road,900.0,2.0,46.0,2
4779,Kanakpura Road,900.0,2.0,46.0,2
4780,Kanakpura Road,1495.0,2.0,90.0,2
4783,Kanakpura Road,1560.0,3.0,92.0,3
4784,Kanakpura Road,1135.0,2.0,58.0,2
4785,Kanakpura Road,3500.0,6.0,225.0,4
4786,Kanakpura Road,1420.0,2.0,75.0,3
4788,Kanakpura Road,825.0,1.0,36.29,1
4789,Kanakpura Road,983.0,2.0,50.6,2
4794,Kanakpura Road,1843.0,3.0,95.84,3
4796,Kanakpura Road,1366.0,3.0,76.85,2
4798,Kanakpura Road,525.0,1.0,25.0,1
4800,Kanakpura Road,2265.0,3.0,136.0,3
4806,Kanakpura Road,2200.0,3.0,130.0,3
4807,Kanakpura Road,525.0,1.0,30.0,1
4809,Kanakpura Road,1051.0,2.0,56.74,2
4810,Kanakpura Road,525.0,1.0,30.0,1
4815,Kanakpura Road,1300.0,3.0,69.0,3
4816,Kanakpura Road,700.0,2.0,40.0,2
4817,Kanakpura Road,458.0,1.0,19.695,1
4818,Kanakpura Road,1700.0,3.0,88.0,3
4821,Kanakpura Road,2775.0,3.0,165.0,4
4822,Kanakpura Road,1900.0,3.0,99.0,3
4823,Kanakpura Road,1290.0,2.0,80.0,2
4828,Kanakpura Road,1868.0,3.0,113.0,3
4830,Kanakpura Road,1366.0,2.0,83.0,2
4831,Kanakpura Road,700.0,2.0,40.0,2
4833,Kanakpura Road,1339.0,2.0,71.5,2
4835,Kanakpura Road,670.0,1.0,35.0,1
4842,Kanakpura Road,525.0,1.0,30.0,1
4845,Kanakpura Road,1498.0,3.0,95.0,3
4846,Kanakpura Road,525.0,2.0,27.0,1
4847,Kanakpura Road,1665.0,3.0,86.91,3
4848,Kanakpura Road,1665.0,3.0,86.58,3
4849,Kanakpura Road,712.0,1.0,38.44,1
4853,Kanakpura Road,1507.0,2.0,95.0,3
4857,Kanakpura Road,1339.0,2.0,85.0,2
4858,Kanakpura Road,525.0,1.0,27.0,1
4859,Kanakpura Road,525.0,1.0,27.5,1
4861,Kanakpura Road,525.0,1.0,26.25,1
4863,Kanakpura Road,525.0,1.0,26.0,1
4864,Kanakpura Road,1050.0,2.0,59.0,3
4865,Kanakpura Road,1600.0,3.0,90.0,3
4866,Kanakpura Road,525.0,2.0,29.25,1
4868,Kanakpura Road,800.0,2.0,41.145,2
4871,Kanakpura Road,1100.0,3.0,56.57,3
4874,Kanakpura Road,1843.0,3.0,96.2,3
4878,Kanakpura Road,1240.0,2.0,65.0,2
4882,Kanakpura Road,700.0,2.0,41.0,2
4886,Kanakpura Road,700.0,1.0,41.0,2
4888,Kanakpura Road,1100.0,3.0,58.0,3
4889,Kanakpura Road,1140.0,2.0,65.0,2
4891,Kanakpura Road,700.0,2.0,40.0,2
4894,Kanakpura Road,525.0,1.0,26.01,1
4898,Kanakpura Road,1322.0,2.0,70.0,2
4899,Kanakpura Road,1698.0,2.0,105.0,2
4900,Kanakpura Road,1300.0,3.0,69.0,3
4901,Kanakpura Road,1300.0,3.0,69.0,3
4903,Kanakpura Road,1167.0,2.0,63.0,2
4907,Kanakpura Road,1300.0,3.0,69.0,3
4912,Kanakpura Road,1430.0,2.0,78.0,2
4913,Kanakpura Road,700.0,2.0,36.0,2
4916,Kanakpura Road,525.0,2.0,27.0,1
4918,Kanakpura Road,1100.0,3.0,58.0,3
4923,Kanakpura Road,1300.0,2.0,69.0,3
4924,Kanakpura Road,2000.0,3.0,105.0,3
4925,Kanakpura Road,1200.0,2.0,62.0,2
4927,Kanakpura Road,1843.0,3.0,95.0,3
4930,Kanakpura Road,900.0,2.0,46.29,2
4931,Kanakpura Road,850.0,1.0,37.32,1
4933,Kanakpura Road,525.0,1.0,30.0,1
4934,Kanakpura Road,1938.0,3.0,105.0,3
4935,Kanakpura Road,1843.0,3.0,96.2,3
4936,Kanakpura Road,525.0,1.0,26.0,1
4940,Kanakpura Road,700.0,2.0,36.0,2
4941,Kanakpura Road,1622.0,3.0,95.0,3
4946,Kannamangala,957.0,2.0,58.0,2
4947,Kannamangala,957.0,2.0,56.0,2
4948,Kannamangala,3000.0,4.0,200.0,4
4949,Kannamangala,1536.0,3.0,89.0,3
4950,Kannamangala,2400.0,4.0,130.0,4
4951,Kannamangala,1574.0,3.0,93.34,3
4952,Kannamangala,957.0,2.0,52.5,2
4953,Kannamangala,1536.0,3.0,104.0,3
4954,Kannamangala,957.0,2.0,54.5,2
4955,Kannamangala,2422.0,4.0,135.0,4
4956,Kannamangala,957.0,2.0,55.0,2
4957,Kannamangala,957.0,2.0,56.0,2
4958,Karuna Nagar,2500.0,3.0,180.0,3
4959,Karuna Nagar,2500.0,3.0,190.0,3
4960,Karuna Nagar,1962.0,3.0,175.0,3
4961,Karuna Nagar,1057.0,2.0,65.0,2
4962,Karuna Nagar,1354.0,2.0,98.0,3
4963,Karuna Nagar,1945.0,3.0,115.0,3
4964,Karuna Nagar,1960.0,3.0,165.0,3
4965,Kasavanhalli,1060.0,2.0,58.06,2
4966,Kasavanhalli,1563.05,3.0,105.0,3
4967,Kasavanhalli,1717.0,3.0,99.0,3
4969,Kasavanhalli,3260.0,4.0,240.0,4
4970,Kasavanhalli,1349.0,2.0,78.0,2
4971,Kasavanhalli,1121.0,2.0,78.0,2
4972,Kasavanhalli,1100.0,2.0,50.0,2
4974,Kasavanhalli,1200.0,2.0,78.0,2
4977,Kasavanhalli,1476.0,3.0,89.0,3
4979,Kasavanhalli,1200.0,2.0,50.0,2
4980,Kasavanhalli,1719.0,3.0,116.0,3
4981,Kasavanhalli,1115.0,2.0,50.0,2
4982,Kasavanhalli,1125.0,2.0,61.2,2
4983,Kasavanhalli,2170.0,3.0,151.0,3
4986,Kasavanhalli,1476.0,3.0,95.0,3
4987,Kasavanhalli,1200.0,2.0,50.3,2
4989,Kasavanhalli,1787.0,3.0,123.0,3
4990,Kasavanhalli,1090.0,2.0,59.8,2
4991,Kasavanhalli,1691.0,3.0,104.0,3
4992,Kasavanhalli,4260.0,4.0,272.0,4
4993,Kasavanhalli,2111.0,4.0,120.0,3
4995,Kasavanhalli,950.0,2.0,39.0,2
5000,Kasavanhalli,770.0,1.0,43.82,1
5001,Kasavanhalli,1147.0,2.0,60.0,2
5002,Kasavanhalli,1375.0,2.0,72.0,2
5004,Kasavanhalli,1200.0,2.0,60.0,2
5005,Kasavanhalli,4260.0,4.0,333.0,4
5006,Kasavanhalli,1495.0,2.0,83.0,2
5007,Kasavanhalli,5000.0,2.0,400.0,2
5008,Kasavanhalli,4000.0,4.0,325.0,4
5010,Kasavanhalli,1917.0,3.0,132.0,3
5011,Kasavanhalli,1375.0,2.0,78.0,2
5012,Kasavanhalli,4408.0,4.0,344.0,4
5013,Kasavanhalli,1309.0,2.0,95.0,2
5014,Kasavanhalli,1476.0,3.0,105.0,3
5015,Kasavanhalli,1158.0,2.0,67.0,2
5016,Kasavanhalli,1214.0,2.0,67.0,2
5017,Kasavanhalli,2110.0,4.0,120.0,3
5018,Kasavanhalli,1495.0,2.0,110.0,2
5019,Kasavanhalli,1575.0,2.0,85.0,2
5020,Kasavanhalli,1069.0,2.0,55.0,2
5021,Kasavanhalli,1100.0,2.0,68.0,2
5022,Kasavanhalli,1715.0,3.0,112.0,3
5023,Kasavanhalli,1100.0,2.0,65.0,2
5024,Kasavanhalli,1230.0,2.0,66.25,2
5025,Kasavanhalli,1819.0,3.0,150.0,3
5028,Kasavanhalli,1585.0,2.0,90.0,2
5029,Kasavanhalli,1245.0,2.0,80.0,2
5030,Kasavanhalli,2035.0,3.0,142.0,3
5031,Kasavanhalli,1747.0,3.0,110.0,3
5032,Kasavanhalli,1377.0,2.0,80.0,2
5033,Kasavanhalli,1181.0,2.0,61.0,2
5034,Kasavanhalli,1121.0,2.0,75.0,2
5035,Kashi Nagar,1200.0,2.0,50.0,2
5036,Kasturi Nagar,1925.0,3.0,125.0,3
5037,Kasturi Nagar,1567.0,2.0,92.0,2
5040,Kasturi Nagar,1080.0,2.0,80.0,2
5041,Kasturi Nagar,1101.0,2.0,65.0,2
5043,Kasturi Nagar,1896.0,3.0,125.0,4
5044,Kasturi Nagar,1100.0,2.0,58.0,2
5045,Kasturi Nagar,1570.0,3.0,110.0,3
5046,Kasturi Nagar,1000.0,2.0,58.0,2
5047,Kasturi Nagar,1101.0,2.0,66.0,2
5048,Kasturi Nagar,2507.0,4.0,155.0,4
5049,Kathriguppe,1400.0,2.0,77.0,3
5050,Kathriguppe,1250.0,2.0,68.75,3
5051,Kathriguppe,1245.0,2.0,68.48,3
5052,Kathriguppe,1350.0,2.0,87.01,3
5053,Kathriguppe,1350.0,2.0,80.99,3
5054,Kathriguppe,1365.0,2.0,75.08,3
5055,Kathriguppe,1300.0,3.0,77.99,3
5056,Kathriguppe,1350.0,2.0,80.99,3
5057,Kathriguppe,1390.0,2.0,76.45,3
5058,Kathriguppe,1350.0,3.0,78.3,3
5059,Kathriguppe,1250.0,2.0,68.75,3
5060,Kathriguppe,1300.0,3.0,77.99,3
5061,Kathriguppe,1335.0,2.0,73.43,3
5062,Kathriguppe,1300.0,3.0,77.99,3
5063,Kathriguppe,1300.0,3.0,77.99,3
5064,Kathriguppe,1335.0,2.0,73.43,3
5065,Kathriguppe,1350.0,3.0,80.99,3
5066,Kathriguppe,1250.0,2.0,68.75,2
5067,Kathriguppe,1350.0,3.0,80.99,3
5068,Kattigenahalli,4100.0,7.0,140.0,7
5069,Kattigenahalli,2800.0,7.0,125.0,7
5070,Kattigenahalli,1062.0,2.0,47.0,2
5071,Kattigenahalli,1200.0,1.0,70.0,2
5072,Kaval Byrasandra,1200.0,2.0,52.0,2
5073,Kaval Byrasandra,1020.0,2.0,52.0,2
5074,Kaval Byrasandra,1200.0,2.0,49.5,2
5075,Kaval Byrasandra,945.0,2.0,50.0,2
5076,Kaval Byrasandra,1060.0,2.0,45.0,2
5077,Kaval Byrasandra,1100.0,2.0,46.0,2
5078,Kaval Byrasandra,1185.0,2.0,49.0,2
5079,Kaval Byrasandra,997.0,2.0,53.0,2
5080,Kaval Byrasandra,1060.0,2.0,42.0,2
5081,Kaval Byrasandra,480.0,1.0,25.0,1
5082,Kaval Byrasandra,1125.0,2.0,41.5,2
5083,Kaval Byrasandra,1180.0,2.0,60.0,2
5084,Kaval Byrasandra,1450.0,3.0,75.0,3
5085,Kaval Byrasandra,1066.0,2.0,55.0,2
5086,Kaval Byrasandra,1025.0,2.0,60.0,2
5087,Kaval Byrasandra,1400.0,3.0,75.0,3
5088,Kaverappa Layout,1269.72,2.0,68.0,2
5089,Kaverappa Layout,1265.0,2.0,70.0,2
5090,Kaverappa Layout,1012.0,2.0,59.0,2
5091,Kaverappa Layout,1250.0,2.0,68.0,2
5092,Kaverappa Layout,1540.0,3.0,85.0,3
5093,Kaverappa Layout,1220.0,2.0,65.0,2
5094,Kaverappa Layout,3535.0,4.0,215.0,4
5095,Kaveri Nagar,750.0,1.0,25.0,1
5096,Kaveri Nagar,1900.0,3.0,155.0,3
5097,Kempegowda Nagar,1665.0,3.0,105.0,3
5098,Kempegowda Nagar,1793.0,3.0,98.0,3
5099,Kenchenahalli,1015.0,2.0,58.0,2
5100,Kenchenahalli,715.0,1.0,45.0,1
5101,Kenchenahalli,1150.0,2.0,58.0,2
5102,Kenchenahalli,1280.0,2.0,69.0,3
5104,Kenchenahalli,870.0,1.0,45.0,2
5105,Kenchenahalli,1150.0,2.0,60.0,2
5106,Kenchenahalli,700.0,1.0,35.0,1
5107,Kenchenahalli,1060.0,2.0,52.0,2
5108,Kenchenahalli,1150.0,2.0,57.0,2
5109,Kenchenahalli,1720.0,3.0,100.0,3
5110,Kenchenahalli,1015.0,2.0,60.0,2
5111,Kenchenhalli,1350.0,4.0,90.0,4
5113,Kengeri,750.0,2.0,38.0,2
5115,Kengeri,1197.0,2.0,50.0,2
5116,Kengeri,1200.0,2.0,58.0,2
5118,Kengeri,726.0,2.0,31.0,2
5120,Kengeri,1025.0,2.0,57.0,2
5122,Kengeri,1082.0,2.0,49.0,3
5125,Kengeri,750.0,2.0,36.0,2
5126,Kengeri,963.0,2.0,40.0,2
5128,Kengeri,726.0,2.0,35.0,2
5129,Kengeri,416.0,1.0,19.5,1
5130,Kengeri,900.0,2.0,45.0,2
5133,Kengeri,502.0,1.0,25.0,1
5135,Kengeri,1200.0,3.0,67.0,3
5136,Kengeri,725.0,2.0,30.0,2
5137,Kengeri,500.0,1.0,17.0,1
5138,Kengeri,540.0,1.0,22.5,1
5139,Kengeri,750.0,2.0,35.5,2
5140,Kengeri,1741.0,3.0,80.0,3
5142,Kengeri,1200.0,2.0,58.0,2
5145,Kengeri,750.0,2.0,36.5,2
5147,Kengeri,416.0,1.0,18.0,1
5149,Kengeri,883.0,2.0,49.0,2
5150,Kengeri,1052.0,2.0,51.0,2
5151,Kengeri,1220.0,2.0,63.0,2
5152,Kengeri,1150.0,1.0,52.0,1
5153,Kengeri,1192.0,2.0,53.5,2
5155,Kengeri,750.0,2.0,40.0,2
5156,Kengeri,1035.0,2.0,51.5,2
5157,Kengeri,3000.0,5.0,130.0,8
5158,Kengeri,410.0,1.0,15.0,1
5159,Kengeri,416.0,1.0,17.19,1
5162,Kengeri,2500.0,4.0,100.0,5
5163,Kengeri,550.0,1.0,16.75,1
5164,Kengeri Hobli,1840.0,1.0,95.0,2
5165,Kengeri Satellite Town,890.0,2.0,35.0,2
5166,Kengeri Satellite Town,883.0,2.0,45.0,2
5167,Kengeri Satellite Town,1415.0,2.0,66.0,3
5168,Kengeri Satellite Town,930.0,1.0,30.0,1
5169,Kengeri Satellite Town,1635.0,2.0,78.0,3
5170,Kengeri Satellite Town,1050.0,2.0,43.0,2
5171,Kengeri Satellite Town,1007.0,2.0,42.0,2
5172,Kengeri Satellite Town,635.0,1.0,22.0,2
5173,Kengeri Satellite Town,818.0,2.0,26.0,2
5174,Kengeri Satellite Town,1030.0,2.0,50.0,2
5175,Kengeri Satellite Town,1200.0,2.0,65.0,2
5176,Kengeri Satellite Town,795.0,2.0,32.0,2
5177,Kengeri Satellite Town,1302.5,2.0,44.285,2
5178,Kengeri Satellite Town,800.0,2.0,40.0,2
5179,Kengeri Satellite Town,654.0,1.0,22.0,1
5180,Kengeri Satellite Town,1060.0,2.0,42.0,2
5181,Kengeri Satellite Town,750.0,2.0,33.0,2
5182,Kengeri Satellite Town,920.0,2.0,39.0,2
5183,Kengeri Satellite Town,985.0,2.0,42.0,2
5184,Kengeri Satellite Town,410.0,1.0,15.0,1
5185,Kengeri Satellite Town,1120.0,2.0,49.0,2
5187,Kengeri Satellite Town,1110.0,2.0,43.0,2
5188,Kengeri Satellite Town,1170.0,2.0,50.0,2
5189,Kengeri Satellite Town,777.4,2.0,25.0,2
5190,Kengeri Satellite Town,800.0,2.0,32.0,2
5191,Kereguddadahalli,950.0,2.0,32.0,2
5192,Kereguddadahalli,1400.0,2.0,48.0,3
5193,Kereguddadahalli,800.0,2.0,28.0,2
5194,Kereguddadahalli,904.0,2.0,30.0,2
5196,Kereguddadahalli,1000.0,2.0,30.0,2
5197,Kereguddadahalli,1240.0,3.0,41.0,3
5198,Kereguddadahalli,600.0,1.0,19.5,1
5199,Kereguddadahalli,1080.0,2.0,32.0,2
5200,Kereguddadahalli,1000.0,2.0,34.0,2
5203,Kereguddadahalli,1015.0,2.0,35.0,2
5204,Keshava Nagar,1839.0,3.0,165.0,3
5205,Keshava Nagar,1904.0,3.0,155.0,3
5206,Keshava Nagar,1517.0,2.0,125.0,2
5207,Keshava Nagar,1839.0,3.0,160.0,3
5208,Kirloskar Layout,2400.0,4.0,89.0,4
5209,Kithaganur,1200.0,3.0,70.0,3
5210,Kodathi,850.0,2.0,27.0,2
5211,Kodathi,1033.0,2.0,31.5,3
5212,Kodathi,829.0,2.0,22.8,2
5213,Kodbisanhalli,1976.0,3.0,184.0,3
5214,Kodbisanhalli,1012.0,2.0,59.0,2
5215,Kodbisanhalli,1012.0,2.0,59.0,2
5216,Kodbisanhalli,1480.0,3.0,75.0,3
5217,Kodbisanhalli,1430.0,3.0,70.0,3
5218,Kodbisanhalli,1245.0,1.0,60.0,2
5219,Kodbisanhalli,1012.0,2.0,62.0,2
5220,Kodichikkanahalli,1190.0,2.0,57.0,3
5221,Kodichikkanahalli,995.0,2.0,41.0,2
5222,Kodichikkanahalli,2700.0,7.0,125.0,5
5223,Kodichikkanahalli,1495.0,2.0,75.0,3
5224,Kodichikkanahalli,1125.0,2.0,52.0,2
5225,Kodichikkanahalli,1150.0,2.0,48.0,2
5226,Kodichikkanahalli,1070.0,2.0,43.0,2
5227,Kodichikkanahalli,1620.0,2.0,85.0,3
5229,Kodichikkanahalli,1026.0,2.0,45.0,2
5230,Kodichikkanahalli,2500.0,7.0,125.0,5
5231,Kodichikkanahalli,450.0,1.0,18.0,1
5232,Kodichikkanahalli,907.0,2.0,38.5,2
5233,Kodichikkanahalli,1181.0,2.0,57.0,2
5234,Kodichikkanahalli,900.0,2.0,42.0,2
5236,Kodichikkanahalli,1400.0,3.0,66.0,3
5237,Kodichikkanahalli,976.0,2.0,50.0,2
5238,Kodichikkanahalli,2700.0,4.0,125.0,5
5239,Kodichikkanahalli,1299.0,2.0,58.0,2
5240,Kodigehaali,1166.0,2.0,55.0,2
5241,Kodigehaali,1320.0,3.0,65.0,3
5242,Kodigehaali,1117.0,2.0,56.0,2
5243,Kodigehaali,1200.0,2.0,55.0,2
5244,Kodigehaali,1200.0,2.0,60.0,2
5245,Kodigehaali,2120.0,3.0,177.0,3
5246,Kodigehaali,1013.0,2.0,51.0,2
5247,Kodigehaali,1324.0,3.0,65.0,3
5248,Kodigehaali,965.0,2.0,38.0,2
5249,Kodigehaali,866.0,2.0,32.0,2
5250,Kodigehaali,1442.0,3.0,80.0,3
5251,Kodigehalli,1270.0,2.0,98.0,2
5252,Kodigehalli,1200.0,2.0,48.0,2
5253,Kodigehalli,655.0,1.0,53.0,1
5254,Kodigehalli,1820.0,3.0,150.0,3
5255,Kodigehalli,635.0,1.0,28.0,2
5256,Kodigehalli,1200.0,4.0,156.0,3
5257,Kodihalli,3252.0,5.0,335.0,4
5258,Kodihalli,2700.0,4.0,270.0,3
5259,Kodihalli,2392.0,4.0,260.0,3
5260,Kodihalli,2408.0,4.0,260.0,3
5261,Kodihalli,2500.0,4.0,260.0,3
5262,Kodihalli,1620.0,3.0,130.0,3
5263,Kodihalli,3260.0,5.0,388.0,4
5264,Kodihalli,3197.0,5.0,335.0,4
5265,Kodihalli,1490.0,2.0,150.0,2
5266,Kodipalya,1440.0,4.0,88.0,4
5267,Kogilu,1909.0,3.0,88.0,3
5269,Kogilu,1170.0,2.0,51.99,2
5270,Kogilu,650.0,2.0,28.0,2
5271,Kogilu,1140.0,2.0,50.66,2
